CO_FIP,time,total_precipitation_m,latitude_precip,longitude_precip,temperature_K,latitude_temp,longitude_temp
17001,2023-12-01 00:00:00,,,,277.954248046875,40.05,-91.2
17001,2023-12-31 18:00:00,0.00320953121408814,40.05,-91.2,,,
17001,2024-01-01 00:00:00,,,,269.590625,40.05,-91.2
17001,2024-01-31 18:00:00,0.00039871311746536,40.05,-91.2,,,
17001,2024-02-01 00:00:00,,,,278.3031494140625,40.05,-91.2
17001,2024-02-29 18:00:00,0.00328545551747078,40.05,-91.2,,,
17001,2024-03-01 00:00:00,,,,281.93369140625,40.05,-91.2
17001,2024-03-31 18:00:00,0.0053528545890003,40.05,-91.2,,,
17001,2024-04-01 00:00:00,,,,286.462646484375,40.05,-91.2
17001,2024-04-30 18:00:00,0.00362985110841686,40.05,-91.2,,,
17001,2024-05-01 00:00:00,,,,293.04873046875,40.05,-91.2
17001,2024-05-31 18:00:00,0.00356490616686638,40.05,-91.2,,,
17001,2024-06-01 00:00:00,,,,297.998828125,40.05,-91.2
17001,2024-06-30 18:00:00,0.00406341534107918,40.05,-91.2,,,
17001,2024-07-01 00:00:00,,,,297.3032470703125,40.05,-91.2
17001,2024-07-31 18:00:00,0.00121009345166382,40.05,-91.2,,,
17001,2024-08-01 00:00:00,,,,296.90498046875,40.05,-91.2
17001,2024-08-31 18:00:00,0.0029265641700475997,40.05,-91.2,,,
17001,2024-09-01 00:00:00,,,,293.65684814453124,40.05,-91.2
17001,2024-09-30 18:00:00,0.00187004804320164,40.05,-91.2,,,
17001,2024-10-01 00:00:00,,,,288.2119140625,40.05,-91.2
17001,2024-10-31 18:00:00,0.0044355391990392795,40.05,-91.2,,,
17001,2024-11-01 00:00:00,,,,281.1321044921875,40.05,-91.2
17001,2024-11-30 18:00:00,0.00217740517109626,40.05,-91.2,,,
17001,2024-12-01 00:00:00,,,,274.880322265625,40.05,-91.2
17001,2024-12-31 18:00:00,0.00078299045853778,40.05,-91.2,,,
17001,2025-01-01 00:00:00,,,,268.987109375,40.05,-91.2
17001,2025-01-31 18:00:00,0.00049459929578002,40.05,-91.2,,,
17001,2025-02-01 00:00:00,,,,271.9240234375,40.05,-91.2
17001,2025-02-28 18:00:00,0.0029250382445752,40.05,-91.2,,,
17001,2025-03-01 00:00:00,,,,282.681884765625,40.05,-91.2
17005,2007-12-31 18:00:00,0.0019786953926086,38.9,-89.5,,,
17005,2008-01-01 00:00:00,,,,272.900390625,38.9,-89.5
17005,2008-01-31 18:00:00,0.0037040470633655,38.9,-89.5,,,
17005,2008-02-01 00:00:00,,,,272.86376953125,38.9,-89.5
17005,2008-02-29 18:00:00,0.0077922819182276,38.9,-89.5,,,
17005,2008-03-01 00:00:00,,,,279.332763671875,38.9,-89.5
17005,2008-03-31 18:00:00,0.0038841245695948,38.9,-89.5,,,
17005,2008-04-01 00:00:00,,,,285.66259765625,38.9,-89.5
17005,2008-04-30 18:00:00,0.004525804426521,38.9,-89.5,,,
17005,2008-05-01 00:00:00,,,,290.471923828125,38.9,-89.5
17005,2008-05-31 18:00:00,0.0055499789305031,38.9,-89.5,,,
17005,2008-06-01 00:00:00,,,,297.630126953125,38.9,-89.5
17005,2008-06-30 18:00:00,0.0048133612144738,38.9,-89.5,,,
17005,2008-07-01 00:00:00,,,,298.2464599609375,38.9,-89.5
17005,2008-07-31 18:00:00,0.0016212223563343,38.9,-89.5,,,
17005,2008-08-01 00:00:00,,,,296.77490234375,38.9,-89.5
17005,2008-08-31 18:00:00,0.005136894993484,38.9,-89.5,,,
17005,2008-09-01 00:00:00,,,,293.832275390625,38.9,-89.5
17005,2008-09-30 18:00:00,0.0025283813010901,38.9,-89.5,,,
17005,2008-10-01 00:00:00,,,,286.9666748046875,38.9,-89.5
17005,2008-10-31 18:00:00,0.0011833428870886,38.9,-89.5,,,
17005,2008-11-01 00:00:00,,,,279.54736328125,38.9,-89.5
17005,2008-11-30 18:00:00,0.003172707511112,38.9,-89.5,,,
17005,2008-12-01 00:00:00,,,,273.35107421875,38.9,-89.5
17005,2008-12-31 18:00:00,0.0012334703933447,38.9,-89.5,,,
17005,2009-01-01 00:00:00,,,,270.125,38.9,-89.5
17005,2009-01-31 18:00:00,0.0033945320174098,38.9,-89.5,,,
17005,2009-02-01 00:00:00,,,,276.20947265625,38.9,-89.5
17005,2009-02-28 18:00:00,0.0023601769935339,38.9,-89.5,,,
17005,2009-03-01 00:00:00,,,,282.4970703125,38.9,-89.5
17005,2009-03-31 18:00:00,0.0054305910598486,38.9,-89.5,,,
17005,2009-04-01 00:00:00,,,,286.468994140625,38.9,-89.5
17005,2009-04-30 18:00:00,0.0039421557448804,38.9,-89.5,,,
17005,2009-05-01 00:00:00,,,,292.514404296875,38.9,-89.5
17005,2009-05-31 18:00:00,0.0038875816389918,38.9,-89.5,,,
17005,2009-06-01 00:00:00,,,,298.125,38.9,-89.5
17005,2009-06-30 18:00:00,0.0032844066154211,38.9,-89.5,,,
17005,2009-07-01 00:00:00,,,,296.3345947265625,38.9,-89.5
17005,2009-07-31 18:00:00,0.0022804019972682,38.9,-89.5,,,
17005,2009-08-01 00:00:00,,,,296.6287841796875,38.9,-89.5
17005,2009-08-31 18:00:00,0.0023921846877783,38.9,-89.5,,,
17005,2009-09-01 00:00:00,,,,293.47607421875,38.9,-89.5
17005,2009-09-30 18:00:00,0.0089760050177574,38.9,-89.5,,,
17005,2009-10-01 00:00:00,,,,284.7506103515625,38.9,-89.5
17005,2009-10-31 18:00:00,0.0024147152435034,38.9,-89.5,,,
17005,2009-11-01 00:00:00,,,,283.3526611328125,38.9,-89.5
17005,2009-11-30 18:00:00,0.0043087124358862,38.9,-89.5,,,
17005,2009-12-01 00:00:00,,,,273.5830078125,38.9,-89.5
17005,2009-12-31 18:00:00,0.0013778805732727,38.9,-89.5,,,
17005,2010-01-01 00:00:00,,,,269.485595703125,38.9,-89.5
17005,2010-01-31 18:00:00,0.0018306791316717,38.9,-89.5,,,
17005,2010-02-01 00:00:00,,,,271.7738037109375,38.9,-89.5
17005,2010-02-28 18:00:00,0.0024032830260694,38.9,-89.5,,,
17005,2010-03-01 00:00:00,,,,281.733642578125,38.9,-89.5
17005,2010-03-31 18:00:00,0.0029480454977601,38.9,-89.5,,,
17005,2010-04-01 00:00:00,,,,290.3369140625,38.9,-89.5
17005,2010-04-30 18:00:00,0.0062263011932373,38.9,-89.5,,,
17005,2010-05-01 00:00:00,,,,293.137451171875,38.9,-89.5
17005,2010-05-31 18:00:00,0.0032970428001135,38.9,-89.5,,,
17005,2010-06-01 00:00:00,,,,299.3701171875,38.9,-89.5
17005,2010-06-30 18:00:00,0.0030605553183704,38.9,-89.5,,,
17005,2010-07-01 00:00:00,,,,300.52197265625,38.9,-89.5
17005,2010-07-31 18:00:00,0.0009136674925684,38.9,-89.5,,,
17005,2010-08-01 00:00:00,,,,300.356201171875,38.9,-89.5
17005,2010-08-31 18:00:00,0.0034538027830421,38.9,-89.5,,,
17005,2010-09-01 00:00:00,,,,294.37158203125,38.9,-89.5
17005,2010-09-30 18:00:00,0.0008613704703748,38.9,-89.5,,,
17005,2010-10-01 00:00:00,,,,288.3507080078125,38.9,-89.5
17005,2010-10-31 18:00:00,0.0043262240942567,38.9,-89.5,,,
17005,2010-11-01 00:00:00,,,,281.300048828125,38.9,-89.5
17005,2010-11-30 18:00:00,0.0015575289726257,38.9,-89.5,,,
17005,2010-12-01 00:00:00,,,,271.763427734375,38.9,-89.5
17005,2010-12-31 18:00:00,0.0011314509902149,38.9,-89.5,,,
17005,2011-01-01 00:00:00,,,,270.350341796875,38.9,-89.5
17005,2011-01-31 18:00:00,0.00380749697797,38.9,-89.5,,,
17005,2011-02-01 00:00:00,,,,275.48583984375,38.9,-89.5
17005,2011-02-28 18:00:00,0.0024172067642211,38.9,-89.5,,,
17005,2011-03-01 00:00:00,,,,281.056640625,38.9,-89.5
17005,2011-03-31 18:00:00,0.0072929381858557,38.9,-89.5,,,
17005,2011-04-01 00:00:00,,,,288.19287109375,38.9,-89.5
17005,2011-04-30 18:00:00,0.0058304308913648,38.9,-89.5,,,
17005,2011-05-01 00:00:00,,,,291.78369140625,38.9,-89.5
17005,2011-05-31 18:00:00,0.0061660765204578,38.9,-89.5,,,
17005,2011-06-01 00:00:00,,,,298.22119140625,38.9,-89.5
17005,2011-06-30 18:00:00,0.0018455383833497,38.9,-89.5,,,
17005,2011-07-01 00:00:00,,,,301.601318359375,38.9,-89.5
17005,2011-07-31 18:00:00,0.0018234131857752,38.9,-89.5,,,
17005,2011-08-01 00:00:00,,,,298.852294921875,38.9,-89.5
17005,2011-08-31 18:00:00,0.0035187003668397,38.9,-89.5,,,
17005,2011-09-01 00:00:00,,,,291.9306640625,38.9,-89.5
17005,2011-09-30 18:00:00,0.0021316765341907,38.9,-89.5,,,
17005,2011-10-01 00:00:00,,,,287.321533203125,38.9,-89.5
17005,2011-10-31 18:00:00,0.0049755095969885,38.9,-89.5,,,
17005,2011-11-01 00:00:00,,,,282.8438720703125,38.9,-89.5
17005,2011-11-30 18:00:00,0.0026969432365149,38.9,-89.5,,,
17005,2011-12-01 00:00:00,,,,277.311279296875,38.9,-89.5
17005,2011-12-31 18:00:00,0.0028350709471851,38.9,-89.5,,,
17005,2012-01-01 00:00:00,,,,275.408203125,38.9,-89.5
17005,2012-01-31 18:00:00,0.0018043636810034,38.9,-89.5,,,
17005,2012-02-01 00:00:00,,,,277.6748046875,38.9,-89.5
17005,2012-02-29 18:00:00,0.0023856996558606,38.9,-89.5,,,
17005,2012-03-01 00:00:00,,,,288.355712890625,38.9,-89.5
17005,2012-03-31 18:00:00,0.0032088994048535,38.9,-89.5,,,
17005,2012-04-01 00:00:00,,,,288.363037109375,38.9,-89.5
17005,2012-04-30 18:00:00,0.0018718836363404,38.9,-89.5,,,
17005,2012-05-01 00:00:00,,,,295.635009765625,38.9,-89.5
17005,2012-05-31 18:00:00,0.0002029538154602,38.9,-89.5,,,
17005,2012-06-01 00:00:00,,,,298.239501953125,38.9,-89.5
17005,2012-06-30 18:00:00,0.000586318783462,38.9,-89.5,,,
17005,2012-07-01 00:00:00,,,,303.078125,38.9,-89.5
17005,2012-07-31 18:00:00,0.0024223802611231,38.9,-89.5,,,
17005,2012-08-01 00:00:00,,,,298.142578125,38.9,-89.5
17005,2012-08-31 18:00:00,0.0065696476958692,38.9,-89.5,,,
17005,2012-09-01 00:00:00,,,,292.867919921875,38.9,-89.5
17005,2012-09-30 18:00:00,0.0033820865210145,38.9,-89.5,,,
17005,2012-10-01 00:00:00,,,,285.9798583984375,38.9,-89.5
17005,2012-10-31 18:00:00,0.0015354035422205,38.9,-89.5,,,
17005,2012-11-01 00:00:00,,,,279.7889404296875,38.9,-89.5
17005,2012-11-30 18:00:00,0.0022777318954467,38.9,-89.5,,,
17005,2012-12-01 00:00:00,,,,277.965576171875,38.9,-89.5
17005,2012-12-31 18:00:00,0.0034645078703761,38.9,-89.5,,,
17005,2013-01-01 00:00:00,,,,274.04248046875,38.9,-89.5
17005,2013-01-31 18:00:00,0.0026302395854145,38.9,-89.5,,,
17005,2013-02-01 00:00:00,,,,274.43798828125,38.9,-89.5
17005,2013-02-28 18:00:00,0.0023853061720728,38.9,-89.5,,,
17005,2013-03-01 00:00:00,,,,276.850341796875,38.9,-89.5
17005,2013-03-31 18:00:00,0.0036121606826782,38.9,-89.5,,,
17005,2013-04-01 00:00:00,,,,285.746337890625,38.9,-89.5
17005,2013-04-30 18:00:00,0.0042479990515857,38.9,-89.5,,,
17005,2013-05-01 00:00:00,,,,292.512451171875,38.9,-89.5
17005,2013-05-31 18:00:00,0.0032181262504309,38.9,-89.5,,,
17005,2013-06-01 00:00:00,,,,296.942626953125,38.9,-89.5
17005,2013-06-30 18:00:00,0.0020431280136108,38.9,-89.5,,,
17005,2013-07-01 00:00:00,,,,297.6680908203125,38.9,-89.5
17005,2013-07-31 18:00:00,0.000699949247064,38.9,-89.5,,,
17005,2013-08-01 00:00:00,,,,297.4613037109375,38.9,-89.5
17005,2013-08-31 18:00:00,0.0009750246535986,38.9,-89.5,,,
17005,2013-09-01 00:00:00,,,,294.8848876953125,38.9,-89.5
17005,2013-09-30 18:00:00,0.0026584505103528,38.9,-89.5,,,
17005,2013-10-01 00:00:00,,,,286.9068603515625,38.9,-89.5
17005,2013-10-31 18:00:00,0.0014949559699743,38.9,-89.5,,,
17005,2013-11-01 00:00:00,,,,278.5367431640625,38.9,-89.5
17005,2013-11-30 18:00:00,0.0028713701758533,38.9,-89.5,,,
17005,2013-12-01 00:00:00,,,,272.729736328125,38.9,-89.5
17005,2013-12-31 18:00:00,0.0019149899017065,38.9,-89.5,,,
17005,2014-01-01 00:00:00,,,,269.431884765625,38.9,-89.5
17005,2014-01-31 18:00:00,0.0020778416655957,38.9,-89.5,,,
17005,2014-02-01 00:00:00,,,,269.587890625,38.9,-89.5
17005,2014-02-28 18:00:00,0.0016823052428662,38.9,-89.5,,,
17005,2014-03-01 00:00:00,,,,277.346923828125,38.9,-89.5
17005,2014-03-31 18:00:00,0.0052234171889722,38.9,-89.5,,,
17005,2014-04-01 00:00:00,,,,286.8115234375,38.9,-89.5
17005,2014-04-30 18:00:00,0.0040668367873877,38.9,-89.5,,,
17005,2014-05-01 00:00:00,,,,292.526611328125,38.9,-89.5
17005,2014-05-31 18:00:00,0.0052524087950587,38.9,-89.5,,,
17005,2014-06-01 00:00:00,,,,297.286376953125,38.9,-89.5
17005,2014-06-30 18:00:00,0.0023223757743835,38.9,-89.5,,,
17005,2014-07-01 00:00:00,,,,295.7398681640625,38.9,-89.5
17005,2014-07-31 18:00:00,0.0030876158270984,38.9,-89.5,,,
17005,2014-08-01 00:00:00,,,,297.4639892578125,38.9,-89.5
17005,2014-08-31 18:00:00,0.0023078678641468,38.9,-89.5,,,
17005,2014-09-01 00:00:00,,,,292.37841796875,38.9,-89.5
17005,2014-09-30 18:00:00,0.0048084377776831,38.9,-89.5,,,
17005,2014-10-01 00:00:00,,,,287.181884765625,38.9,-89.5
17005,2014-10-31 18:00:00,0.0021682798396795,38.9,-89.5,,,
17005,2014-11-01 00:00:00,,,,276.740234375,38.9,-89.5
17005,2014-11-30 18:00:00,0.002518844557926,38.9,-89.5,,,
17005,2014-12-01 00:00:00,,,,275.791015625,38.9,-89.5
17005,2014-12-31 18:00:00,0.0017040371894836,38.9,-89.5,,,
17005,2015-01-01 00:00:00,,,,272.427490234375,38.9,-89.5
17005,2015-01-31 18:00:00,0.0017780065536499,38.9,-89.5,,,
17005,2015-02-01 00:00:00,,,,269.181396484375,38.9,-89.5
17005,2015-02-28 18:00:00,0.0036739348433911,38.9,-89.5,,,
17005,2015-03-01 00:00:00,,,,279.33447265625,38.9,-89.5
17005,2015-03-31 18:00:00,0.0042327879928052,38.9,-89.5,,,
17005,2015-04-01 00:00:00,,,,288.0107421875,38.9,-89.5
17005,2015-04-30 18:00:00,0.0038234710227698,38.9,-89.5,,,
17005,2015-05-01 00:00:00,,,,293.332275390625,38.9,-89.5
17005,2015-05-31 18:00:00,0.0102771518286317,38.9,-89.5,,,
17005,2015-06-01 00:00:00,,,,297.447509765625,38.9,-89.5
17005,2015-06-30 18:00:00,0.0050598620437085,38.9,-89.5,,,
17005,2015-07-01 00:00:00,,,,298.716552734375,38.9,-89.5
17005,2015-07-31 18:00:00,0.0023846148978918,38.9,-89.5,,,
17005,2015-08-01 00:00:00,,,,297.102783203125,38.9,-89.5
17005,2015-08-31 18:00:00,0.0030658482573926,38.9,-89.5,,,
17005,2015-09-01 00:00:00,,,,295.5960693359375,38.9,-89.5
17005,2015-09-30 18:00:00,0.0011363981757313,38.9,-89.5,,,
17005,2015-10-01 00:00:00,,,,288.0716552734375,38.9,-89.5
17005,2015-10-31 18:00:00,0.0055534362327307,38.9,-89.5,,,
17005,2015-11-01 00:00:00,,,,282.9691162109375,38.9,-89.5
17005,2015-11-30 18:00:00,0.0053962804377079,38.9,-89.5,,,
17005,2015-12-01 00:00:00,,,,279.9189453125,38.9,-89.5
17005,2015-12-31 18:00:00,0.0010086176916956,38.9,-89.5,,,
17005,2016-01-01 00:00:00,,,,272.9609375,38.9,-89.5
17005,2016-01-31 18:00:00,0.0022121667861938,38.9,-89.5,,,
17005,2016-02-01 00:00:00,,,,276.20166015625,38.9,-89.5
17005,2016-02-29 18:00:00,0.0037017583381384,38.9,-89.5,,,
17005,2016-03-01 00:00:00,,,,283.712646484375,38.9,-89.5
17005,2016-03-31 18:00:00,0.0043773888610303,38.9,-89.5,,,
17005,2016-04-01 00:00:00,,,,287.56005859375,38.9,-89.5
17005,2016-04-30 18:00:00,0.0033912418875843,38.9,-89.5,,,
17005,2016-05-01 00:00:00,,,,291.436279296875,38.9,-89.5
17005,2016-05-31 18:00:00,0.0015316009521484,38.9,-89.5,,,
17005,2016-06-01 00:00:00,,,,299.025390625,38.9,-89.5
17005,2016-06-30 18:00:00,0.0051631927490234,38.9,-89.5,,,
17005,2016-07-01 00:00:00,,,,298.9034423828125,38.9,-89.5
17005,2016-07-31 18:00:00,0.0060977935791015,38.9,-89.5,,,
17005,2016-08-01 00:00:00,,,,298.48046875,38.9,-89.5
17005,2016-08-31 18:00:00,0.0049747943412512,38.9,-89.5,,,
17005,2016-09-01 00:00:00,,,,295.6474609375,38.9,-89.5
17005,2016-09-30 18:00:00,0.0019844053313136,38.9,-89.5,,,
17005,2016-10-01 00:00:00,,,,290.18603515625,38.9,-89.5
17005,2016-10-31 18:00:00,0.0020557462703436,38.9,-89.5,,,
17005,2016-11-01 00:00:00,,,,282.8192138671875,38.9,-89.5
17005,2016-11-30 18:00:00,0.0014320609625428,38.9,-89.5,,,
17005,2016-12-01 00:00:00,,,,273.560791015625,38.9,-89.5
17005,2016-12-31 18:00:00,0.0024844883009791,38.9,-89.5,,,
17005,2017-01-01 00:00:00,,,,275.5322265625,38.9,-89.5
17005,2017-01-31 18:00:00,0.0010854601860046,38.9,-89.5,,,
17005,2017-02-01 00:00:00,,,,280.698974609375,38.9,-89.5
17005,2017-02-28 18:00:00,0.0030889271292835,38.9,-89.5,,,
17005,2017-03-01 00:00:00,,,,281.740234375,38.9,-89.5
17005,2017-03-31 18:00:00,0.0098068714141845,38.9,-89.5,,,
17005,2017-04-01 00:00:00,,,,289.202880859375,38.9,-89.5
17005,2017-04-30 18:00:00,0.0055217742919921,38.9,-89.5,,,
17005,2017-05-01 00:00:00,,,,292.361572265625,38.9,-89.5
17005,2017-05-31 18:00:00,0.002321672393009,38.9,-89.5,,,
17005,2017-06-01 00:00:00,,,,297.845947265625,38.9,-89.5
17005,2017-06-30 18:00:00,0.0014183043967932,38.9,-89.5,,,
17005,2017-07-01 00:00:00,,,,300.18310546875,38.9,-89.5
17005,2017-07-31 18:00:00,0.0020976541563868,38.9,-89.5,,,
17005,2017-08-01 00:00:00,,,,296.3355712890625,38.9,-89.5
17005,2017-08-31 18:00:00,0.0011513233184814,38.9,-89.5,,,
17005,2017-09-01 00:00:00,,,,294.879150390625,38.9,-89.5
17005,2017-09-30 18:00:00,0.0036304234527051,38.9,-89.5,,,
17005,2017-10-01 00:00:00,,,,288.6781005859375,38.9,-89.5
17005,2017-10-31 18:00:00,0.0028694150969386,38.9,-89.5,,,
17005,2017-11-01 00:00:00,,,,281.0457763671875,38.9,-89.5
17005,2017-11-30 18:00:00,0.0008236048743128,38.9,-89.5,,,
17005,2017-12-01 00:00:00,,,,274.011962890625,38.9,-89.5
17005,2017-12-31 18:00:00,0.0016557453200221,38.9,-89.5,,,
17005,2018-01-01 00:00:00,,,,271.3057861328125,38.9,-89.5
17005,2018-01-31 18:00:00,0.0061995983123779,38.9,-89.5,,,
17005,2018-02-01 00:00:00,,,,276.1591796875,38.9,-89.5
17005,2018-02-28 18:00:00,0.0051788806449621,38.9,-89.5,,,
17005,2018-03-01 00:00:00,,,,278.998779296875,38.9,-89.5
17005,2018-03-31 18:00:00,0.0031177997589111,38.9,-89.5,,,
17005,2018-04-01 00:00:00,,,,282.763916015625,38.9,-89.5
17005,2018-04-30 18:00:00,0.0042190551757812,38.9,-89.5,,,
17005,2018-05-01 00:00:00,,,,297.092529296875,38.9,-89.5
17005,2018-05-31 18:00:00,0.0042442320846021,38.9,-89.5,,,
17005,2018-06-01 00:00:00,,,,299.357666015625,38.9,-89.5
17005,2018-06-30 18:00:00,0.0027805445715785,38.9,-89.5,,,
17005,2018-07-01 00:00:00,,,,298.6572265625,38.9,-89.5
17005,2018-07-31 18:00:00,0.00342478742823,38.9,-89.5,,,
17005,2018-08-01 00:00:00,,,,298.05816650390625,38.9,-89.5
17005,2018-08-31 18:00:00,0.0041274547111243,38.9,-89.5,,,
17005,2018-09-01 00:00:00,,,,295.9320068359375,38.9,-89.5
17005,2018-09-30 18:00:00,0.0025923012290149,38.9,-89.5,,,
17005,2018-10-01 00:00:00,,,,287.59765625,38.9,-89.5
17005,2018-10-31 18:00:00,0.0035251853987574,38.9,-89.5,,,
17005,2018-11-01 00:00:00,,,,276.5543212890625,38.9,-89.5
17005,2018-11-30 18:00:00,0.004139351658523,38.9,-89.5,,,
17005,2018-12-01 00:00:00,,,,276.327392578125,38.9,-89.5
17005,2018-12-31 18:00:00,0.0027835725340992,38.9,-89.5,,,
17005,2019-01-01 00:00:00,,,,272.14013671875,38.9,-89.5
17005,2019-01-31 18:00:00,0.0029899596702307,38.9,-89.5,,,
17005,2019-02-01 00:00:00,,,,274.486328125,38.9,-89.5
17005,2019-02-28 18:00:00,0.0037322759162634,38.9,-89.5,,,
17005,2019-03-01 00:00:00,,,,278.29541015625,38.9,-89.5
17005,2019-03-31 18:00:00,0.005547690205276,38.9,-89.5,,,
17005,2019-04-01 00:00:00,,,,287.092529296875,38.9,-89.5
17005,2019-04-30 18:00:00,0.0057262897025793,38.9,-89.5,,,
17005,2019-05-01 00:00:00,,,,292.80078125,38.9,-89.5
17005,2019-05-31 18:00:00,0.0060501573607325,38.9,-89.5,,,
17005,2019-06-01 00:00:00,,,,296.39892578125,38.9,-89.5
17005,2019-06-30 18:00:00,0.0026851175352931,38.9,-89.5,,,
17005,2019-07-01 00:00:00,,,,299.4244384765625,38.9,-89.5
17005,2019-07-31 18:00:00,0.0060195683035999,38.9,-89.5,,,
17005,2019-08-01 00:00:00,,,,297.4942626953125,38.9,-89.5
17005,2019-08-31 18:00:00,0.0010692119540181,38.9,-89.5,,,
17005,2019-09-01 00:00:00,,,,297.02734375,38.9,-89.5
17005,2019-09-30 18:00:00,0.0044235228560864,38.9,-89.5,,,
17005,2019-10-01 00:00:00,,,,286.5721435546875,38.9,-89.5
17005,2019-10-31 18:00:00,0.0025241968687623,38.9,-89.5,,,
17005,2019-11-01 00:00:00,,,,277.3619384765625,38.9,-89.5
17005,2019-11-30 18:00:00,0.0016082643996924,38.9,-89.5,,,
17005,2019-12-01 00:00:00,,,,276.578857421875,38.9,-89.5
17005,2019-12-31 18:00:00,0.0051414966583251,38.9,-89.5,,,
17005,2020-01-01 00:00:00,,,,274.736572265625,38.9,-89.5
17005,2020-01-31 18:00:00,0.0031040429603308,38.9,-89.5,,,
17005,2020-02-01 00:00:00,,,,274.97509765625,38.9,-89.5
17005,2020-02-29 18:00:00,0.0042583346366882,38.9,-89.5,,,
17005,2020-03-01 00:00:00,,,,282.40283203125,38.9,-89.5
17005,2020-03-31 18:00:00,0.0036651729606091,38.9,-89.5,,,
17005,2020-04-01 00:00:00,,,,285.168212890625,38.9,-89.5
17005,2020-04-30 18:00:00,0.0052825806196779,38.9,-89.5,,,
17005,2020-05-01 00:00:00,,,,290.80908203125,38.9,-89.5
17005,2020-05-31 18:00:00,0.0036033391952514,38.9,-89.5,,,
17005,2020-06-01 00:00:00,,,,298.244384765625,38.9,-89.5
17005,2020-06-30 18:00:00,0.0047019957564771,38.9,-89.5,,,
17005,2020-07-01 00:00:00,,,,299.7000732421875,38.9,-89.5
17005,2020-07-31 18:00:00,0.0032722949981689,38.9,-89.5,,,
17005,2020-08-01 00:00:00,,,,296.850341796875,38.9,-89.5
17005,2020-08-31 18:00:00,0.001077318098396,38.9,-89.5,,,
17005,2020-09-01 00:00:00,,,,293.3763427734375,38.9,-89.5
17005,2020-09-30 18:00:00,0.0033977746497839,38.9,-89.5,,,
17005,2020-10-01 00:00:00,,,,285.8736572265625,38.9,-89.5
17005,2020-10-31 18:00:00,0.0034717796370387,38.9,-89.5,,,
17005,2020-11-01 00:00:00,,,,282.924560546875,38.9,-89.5
17005,2020-11-30 18:00:00,0.0013774631079286,38.9,-89.5,,,
17005,2020-12-01 00:00:00,,,,275.59130859375,38.9,-89.5
17005,2020-12-31 18:00:00,0.0026466369163244,38.9,-89.5,,,
17005,2021-01-01 00:00:00,,,,273.9716796875,38.9,-89.5
17005,2021-01-31 18:00:00,0.0021976707503199,38.9,-89.5,,,
17005,2021-02-01 00:00:00,,,,270.0302734375,38.9,-89.5
17005,2021-02-28 18:00:00,0.0047229528427124,38.9,-89.5,,,
17005,2021-03-01 00:00:00,,,,283.29248046875,38.9,-89.5
17005,2021-03-31 18:00:00,0.0030903338920325,38.9,-89.5,,,
17005,2021-04-01 00:00:00,,,,286.52880859375,38.9,-89.5
17005,2021-04-30 18:00:00,0.00412328238599,38.9,-89.5,,,
17005,2021-05-01 00:00:00,,,,291.13818359375,38.9,-89.5
17005,2021-05-31 18:00:00,0.0029441833030432,38.9,-89.5,,,
17005,2021-06-01 00:00:00,,,,298.5029296875,38.9,-89.5
17005,2021-06-30 18:00:00,0.0042545078322291,38.9,-89.5,,,
17005,2021-07-01 00:00:00,,,,298.50244140625,38.9,-89.5
17005,2021-07-31 18:00:00,0.0022201656829565,38.9,-89.5,,,
17005,2021-08-01 00:00:00,,,,299.0401611328125,38.9,-89.5
17005,2021-08-31 18:00:00,0.0022045134101063,38.9,-89.5,,,
17005,2021-09-01 00:00:00,,,,295.5628662109375,38.9,-89.5
17005,2021-09-30 18:00:00,0.0039752481970936,38.9,-89.5,,,
17005,2021-10-01 00:00:00,,,,290.00048828125,38.9,-89.5
17005,2021-10-31 18:00:00,0.0010791777167469,38.9,-89.5,,,
17005,2021-11-01 00:00:00,,,,279.711181640625,38.9,-89.5
17005,2021-11-30 18:00:00,0.0025912998244166,38.9,-89.5,,,
17005,2021-12-01 00:00:00,,,,280.0498046875,38.9,-89.5
17005,2021-12-31 18:00:00,0.0016177652869373,38.9,-89.5,,,
17005,2022-01-01 00:00:00,,,,270.706298828125,38.9,-89.5
17005,2022-01-31 18:00:00,0.0042648075614124,38.9,-89.5,,,
17005,2022-02-01 00:00:00,,,,273.52880859375,38.9,-89.5
17005,2022-02-28 18:00:00,0.0042833446059376,38.9,-89.5,,,
17005,2022-03-01 00:00:00,,,,281.5751953125,38.9,-89.5
17005,2022-03-31 18:00:00,0.0052204129751771,38.9,-89.5,,,
17005,2022-04-01 00:00:00,,,,285.8330078125,38.9,-89.5
17005,2022-04-30 18:00:00,0.0055549619719386,38.9,-89.5,,,
17005,2022-05-01 00:00:00,,,,293.536865234375,38.9,-89.5
17005,2022-05-31 18:00:00,0.0010715483222156,38.9,-89.5,,,
17005,2022-06-01 00:00:00,,,,299.007080078125,38.9,-89.5
17005,2022-06-30 18:00:00,0.0055508136283606,38.9,-89.5,,,
17005,2022-07-01 00:00:00,,,,299.6021728515625,38.9,-89.5
17005,2022-07-31 18:00:00,0.0028877258300781,38.9,-89.5,,,
17005,2022-08-01 00:00:00,,,,297.8365478515625,38.9,-89.5
